sex,metric,measurement_type,age_weeks,measurement_value,value
Boy,Head_Circumference_cm,centile,27,3rd,21.52
Boy,Head_Circumference_cm,centile,27,5th,21.92
Boy,Head_Circumference_cm,centile,27,10th,22.56
Boy,Head_Circumference_cm,centile,27,50th,24.78
Boy,Head_Circumference_cm,centile,27,90th,27.0
Boy,Head_Circumference_cm,centile,27,95th,27.63
Boy,Head_Circumference_cm,centile,27,97th,28.04
Boy,Head_Circumference_cm,centile,28,3rd,22.9
Boy,Head_Circumference_cm,centile,28,5th,23.28
Boy,Head_Circumference_cm,centile,28,10th,23.86
Boy,Head_Circumference_cm,centile,28,50th,25.9
Boy,Head_Circumference_cm,centile,28,90th,27.95
Boy,Head_Circumference_cm,centile,28,95th,28.53
Boy,Head_Circumference_cm,centile,28,97th,28.91
Boy,Head_Circumference_cm,centile,29,3rd,24.17
Boy,Head_Circumference_cm,centile,29,5th,24.52
Boy,Head_Circumference_cm,centile,29,10th,25.06
Boy,Head_Circumference_cm,centile,29,50th,26.95
Boy,Head_Circumference_cm,centile,29,90th,28.85
Boy,Head_Circumference_cm,centile,29,95th,29.39
Boy,Head_Circumference_cm,centile,29,97th,29.74
Boy,Head_Circumference_cm,centile,30,3rd,25.33
Boy,Head_Circumference_cm,centile,30,5th,25.66
Boy,Head_Circumference_cm,centile,30,10th,26.16
Boy,Head_Circumference_cm,centile,30,50th,27.93
Boy,Head_Circumference_cm,centile,30,90th,29.7
Boy,Head_Circumference_cm,centile,30,95th,30.21
Boy,Head_Circumference_cm,centile,30,97th,30.53
Boy,Head_Circumference_cm,centile,31,3rd,26.4
Boy,Head_Circumference_cm,centile,31,5th,26.71
Boy,Head_Circumference_cm,centile,31,10th,27.18
Boy,Head_Circumference_cm,centile,31,50th,28.85
Boy,Head_Circumference_cm,centile,31,90th,30.51
Boy,Head_Circumference_cm,centile,31,95th,30.99
Boy,Head_Circumference_cm,centile,31,97th,31.3
Boy,Head_Circumference_cm,centile,32,3rd,27.39
Boy,Head_Circumference_cm,centile,32,5th,27.68
Boy,Head_Circumference_cm,centile,32,10th,28.13
Boy,Head_Circumference_cm,centile,32,50th,29.71
Boy,Head_Circumference_cm,centile,32,90th,31.29
Boy,Head_Circumference_cm,centile,32,95th,31.74
Boy,Head_Circumference_cm,centile,32,97th,32.03
Boy,Head_Circumference_cm,centile,33,3rd,28.3
Boy,Head_Circumference_cm,centile,33,5th,28.58
Boy,Head_Circumference_cm,centile,33,10th,29.01
Boy,Head_Circumference_cm,centile,33,50th,30.51
Boy,Head_Circumference_cm,centile,33,90th,32.02
Boy,Head_Circumference_cm,centile,33,95th,32.45
Boy,Head_Circumference_cm,centile,33,97th,32.73
Boy,Head_Circumference_cm,centile,34,3rd,29.15
Boy,Head_Circumference_cm,centile,34,5th,29.41
Boy,Head_Circumference_cm,centile,34,10th,29.83
Boy,Head_Circumference_cm,centile,34,50th,31.27
Boy,Head_Circumference_cm,centile,34,90th,32.72
Boy,Head_Circumference_cm,centile,34,95th,33.13
Boy,Head_Circumference_cm,centile,34,97th,33.4
Boy,Head_Circumference_cm,centile,35,3rd,29.94
Boy,Head_Circumference_cm,centile,35,5th,30.19
Boy,Head_Circumference_cm,centile,35,10th,30.59
Boy,Head_Circumference_cm,centile,35,50th,31.99
Boy,Head_Circumference_cm,centile,35,90th,33.39
Boy,Head_Circumference_cm,centile,35,95th,33.78
Boy,Head_Circumference_cm,centile,35,97th,34.04
Boy,Head_Circumference_cm,centile,36,3rd,30.67
Boy,Head_Circumference_cm,centile,36,5th,30.92
Boy,Head_Circumference_cm,centile,36,10th,31.31
Boy,Head_Circumference_cm,centile,36,50th,32.67
Boy,Head_Circumference_cm,centile,36,90th,34.02
Boy,Head_Circumference_cm,centile,36,95th,34.41
Boy,Head_Circumference_cm,centile,36,97th,34.66
Boy,Head_Circumference_cm,centile,37,3rd,31.36
Boy,Head_Circumference_cm,centile,37,5th,31.6
Boy,Head_Circumference_cm,centile,37,10th,31.98
Boy,Head_Circumference_cm,centile,37,50th,33.3
Boy,Head_Circumference_cm,centile,37,90th,34.63
Boy,Head_Circumference_cm,centile,37,95th,35.01
Boy,Head_Circumference_cm,centile,37,97th,35.25
Boy,Head_Circumference_cm,centile,38,3rd,32.0
Boy,Head_Circumference_cm,centile,38,5th,32.24
Boy,Head_Circumference_cm,centile,38,10th,32.61
Boy,Head_Circumference_cm,centile,38,50th,33.91
Boy,Head_Circumference_cm,centile,38,90th,35.21
Boy,Head_Circumference_cm,centile,38,95th,35.58
Boy,Head_Circumference_cm,centile,38,97th,35.82
Boy,Head_Circumference_cm,centile,39,3rd,32.61
Boy,Head_Circumference_cm,centile,39,5th,32.84
Boy,Head_Circumference_cm,centile,39,10th,33.21
Boy,Head_Circumference_cm,centile,39,50th,34.49
Boy,Head_Circumference_cm,centile,39,90th,35.76
Boy,Head_Circumference_cm,centile,39,95th,36.13
Boy,Head_Circumference_cm,centile,39,97th,36.36
Boy,Head_Circumference_cm,centile,40,3rd,33.17
Boy,Head_Circumference_cm,centile,40,5th,33.41
Boy,Head_Circumference_cm,centile,40,10th,33.77
Boy,Head_Circumference_cm,centile,40,50th,35.03
Boy,Head_Circumference_cm,centile,40,90th,36.3
Boy,Head_Circumference_cm,centile,40,95th,36.66
Boy,Head_Circumference_cm,centile,40,97th,36.89
Boy,Head_Circumference_cm,centile,41,3rd,33.71
Boy,Head_Circumference_cm,centile,41,5th,33.94
Boy,Head_Circumference_cm,centile,41,10th,34.3
Boy,Head_Circumference_cm,centile,41,50th,35.55
Boy,Head_Circumference_cm,centile,41,90th,36.81
Boy,Head_Circumference_cm,centile,41,95th,37.16
Boy,Head_Circumference_cm,centile,41,97th,37.39
Boy,Head_Circumference_cm,centile,42,3rd,34.21
Boy,Head_Circumference_cm,centile,42,5th,34.44
Boy,Head_Circumference_cm,centile,42,10th,34.8
Boy,Head_Circumference_cm,centile,42,50th,36.05
Boy,Head_Circumference_cm,centile,42,90th,37.3
Boy,Head_Circumference_cm,centile,42,95th,37.65
Boy,Head_Circumference_cm,centile,42,97th,37.88
Boy,Head_Circumference_cm,centile,43,3rd,34.69
Boy,Head_Circumference_cm,centile,43,5th,34.92
Boy,Head_Circumference_cm,centile,43,10th,35.27
Boy,Head_Circumference_cm,centile,43,50th,36.52
Boy,Head_Circumference_cm,centile,43,90th,37.76
Boy,Head_Circumference_cm,centile,43,95th,38.12
Boy,Head_Circumference_cm,centile,43,97th,38.35
Boy,Head_Circumference_cm,centile,44,3rd,35.14
Boy,Head_Circumference_cm,centile,44,5th,35.37
Boy,Head_Circumference_cm,centile,44,10th,35.72
Boy,Head_Circumference_cm,centile,44,50th,36.97
Boy,Head_Circumference_cm,centile,44,90th,38.22
Boy,Head_Circumference_cm,centile,44,95th,38.57
Boy,Head_Circumference_cm,centile,44,97th,38.8
Boy,Head_Circumference_cm,centile,45,3rd,35.56
Boy,Head_Circumference_cm,centile,45,5th,35.79
Boy,Head_Circumference_cm,centile,45,10th,36.15
Boy,Head_Circumference_cm,centile,45,50th,37.4
Boy,Head_Circumference_cm,centile,45,90th,38.65
Boy,Head_Circumference_cm,centile,45,95th,39.01
Boy,Head_Circumference_cm,centile,45,97th,39.23
Boy,Head_Circumference_cm,centile,46,3rd,35.97
Boy,Head_Circumference_cm,centile,46,5th,36.2
Boy,Head_Circumference_cm,centile,46,10th,36.55
Boy,Head_Circumference_cm,centile,46,50th,37.81
Boy,Head_Circumference_cm,centile,46,90th,39.07
Boy,Head_Circumference_cm,centile,46,95th,39.42
Boy,Head_Circumference_cm,centile,46,97th,39.65
Boy,Head_Circumference_cm,centile,47,3rd,36.35
Boy,Head_Circumference_cm,centile,47,5th,36.58
Boy,Head_Circumference_cm,centile,47,10th,36.94
Boy,Head_Circumference_cm,centile,47,50th,38.2
Boy,Head_Circumference_cm,centile,47,90th,39.47
Boy,Head_Circumference_cm,centile,47,95th,39.83
Boy,Head_Circumference_cm,centile,47,97th,40.06
Boy,Head_Circumference_cm,centile,48,3rd,36.71
Boy,Head_Circumference_cm,centile,48,5th,36.95
Boy,Head_Circumference_cm,centile,48,10th,37.31
Boy,Head_Circumference_cm,centile,48,50th,38.58
Boy,Head_Circumference_cm,centile,48,90th,39.85
Boy,Head_Circumference_cm,centile,48,95th,40.22
Boy,Head_Circumference_cm,centile,48,97th,40.45
Boy,Head_Circumference_cm,centile,49,3rd,37.06
Boy,Head_Circumference_cm,centile,49,5th,37.3
Boy,Head_Circumference_cm,centile,49,10th,37.66
Boy,Head_Circumference_cm,centile,49,50th,38.94
Boy,Head_Circumference_cm,centile,49,90th,40.23
Boy,Head_Circumference_cm,centile,49,95th,40.59
Boy,Head_Circumference_cm,centile,49,97th,40.83
Boy,Head_Circumference_cm,centile,50,3rd,37.39
Boy,Head_Circumference_cm,centile,50,5th,37.63
Boy,Head_Circumference_cm,centile,50,10th,38.0
Boy,Head_Circumference_cm,centile,50,50th,39.29
Boy,Head_Circumference_cm,centile,50,90th,40.59
Boy,Head_Circumference_cm,centile,50,95th,40.95
Boy,Head_Circumference_cm,centile,50,97th,41.19
Boy,Head_Circumference_cm,centile,51,3rd,37.71
Boy,Head_Circumference_cm,centile,51,5th,37.95
Boy,Head_Circumference_cm,centile,51,10th,38.32
Boy,Head_Circumference_cm,centile,51,50th,39.63
Boy,Head_Circumference_cm,centile,51,90th,40.93
Boy,Head_Circumference_cm,centile,51,95th,41.31
Boy,Head_Circumference_cm,centile,51,97th,41.55
Boy,Head_Circumference_cm,centile,52,3rd,38.01
Boy,Head_Circumference_cm,centile,52,5th,38.25
Boy,Head_Circumference_cm,centile,52,10th,38.63
Boy,Head_Circumference_cm,centile,52,50th,39.95
Boy,Head_Circumference_cm,centile,52,90th,41.27
Boy,Head_Circumference_cm,centile,52,95th,41.64
Boy,Head_Circumference_cm,centile,52,97th,41.89
Boy,Head_Circumference_cm,centile,53,3rd,38.29
Boy,Head_Circumference_cm,centile,53,5th,38.54
Boy,Head_Circumference_cm,centile,53,10th,38.92
Boy,Head_Circumference_cm,centile,53,50th,40.26
Boy,Head_Circumference_cm,centile,53,90th,41.59
Boy,Head_Circumference_cm,centile,53,95th,41.97
Boy,Head_Circumference_cm,centile,53,97th,42.22
Boy,Head_Circumference_cm,centile,54,3rd,38.57
Boy,Head_Circumference_cm,centile,54,5th,38.82
Boy,Head_Circumference_cm,centile,54,10th,39.2
Boy,Head_Circumference_cm,centile,54,50th,40.55
Boy,Head_Circumference_cm,centile,54,90th,41.9
Boy,Head_Circumference_cm,centile,54,95th,42.29
Boy,Head_Circumference_cm,centile,54,97th,42.54
Boy,Head_Circumference_cm,centile,55,3rd,38.83
Boy,Head_Circumference_cm,centile,55,5th,39.08
Boy,Head_Circumference_cm,centile,55,10th,39.47
Boy,Head_Circumference_cm,centile,55,50th,40.84
Boy,Head_Circumference_cm,centile,55,90th,42.21
Boy,Head_Circumference_cm,centile,55,95th,42.6
Boy,Head_Circumference_cm,centile,55,97th,42.85
Boy,Head_Circumference_cm,centile,56,3rd,39.09
Boy,Head_Circumference_cm,centile,56,5th,39.34
Boy,Head_Circumference_cm,centile,56,10th,39.73
Boy,Head_Circumference_cm,centile,56,50th,41.12
Boy,Head_Circumference_cm,centile,56,90th,42.5
Boy,Head_Circumference_cm,centile,56,95th,42.9
Boy,Head_Circumference_cm,centile,56,97th,43.15
Boy,Head_Circumference_cm,centile,57,3rd,39.33
Boy,Head_Circumference_cm,centile,57,5th,39.58
Boy,Head_Circumference_cm,centile,57,10th,39.98
Boy,Head_Circumference_cm,centile,57,50th,41.38
Boy,Head_Circumference_cm,centile,57,90th,42.78
Boy,Head_Circumference_cm,centile,57,95th,43.18
Boy,Head_Circumference_cm,centile,57,97th,43.44
Boy,Head_Circumference_cm,centile,58,3rd,39.56
Boy,Head_Circumference_cm,centile,58,5th,39.82
Boy,Head_Circumference_cm,centile,58,10th,40.22
Boy,Head_Circumference_cm,centile,58,50th,41.64
Boy,Head_Circumference_cm,centile,58,90th,43.06
Boy,Head_Circumference_cm,centile,58,95th,43.46
Boy,Head_Circumference_cm,centile,58,97th,43.72
Boy,Head_Circumference_cm,centile,59,3rd,39.78
Boy,Head_Circumference_cm,centile,59,5th,40.05
Boy,Head_Circumference_cm,centile,59,10th,40.46
Boy,Head_Circumference_cm,centile,59,50th,41.89
Boy,Head_Circumference_cm,centile,59,90th,43.33
Boy,Head_Circumference_cm,centile,59,95th,43.74
Boy,Head_Circumference_cm,centile,59,97th,44.0
Boy,Head_Circumference_cm,centile,60,3rd,40.0
Boy,Head_Circumference_cm,centile,60,5th,40.26
Boy,Head_Circumference_cm,centile,60,10th,40.68
Boy,Head_Circumference_cm,centile,60,50th,42.13
Boy,Head_Circumference_cm,centile,60,90th,43.58
Boy,Head_Circumference_cm,centile,60,95th,44.0
Boy,Head_Circumference_cm,centile,60,97th,44.27
Boy,Head_Circumference_cm,centile,61,3rd,40.2
Boy,Head_Circumference_cm,centile,61,5th,40.47
Boy,Head_Circumference_cm,centile,61,10th,40.89
Boy,Head_Circumference_cm,centile,61,50th,42.36
Boy,Head_Circumference_cm,centile,61,90th,43.84
Boy,Head_Circumference_cm,centile,61,95th,44.25
Boy,Head_Circumference_cm,centile,61,97th,44.52
Boy,Head_Circumference_cm,centile,62,3rd,40.4
Boy,Head_Circumference_cm,centile,62,5th,40.68
Boy,Head_Circumference_cm,centile,62,10th,41.1
Boy,Head_Circumference_cm,centile,62,50th,42.59
Boy,Head_Circumference_cm,centile,62,90th,44.08
Boy,Head_Circumference_cm,centile,62,95th,44.5
Boy,Head_Circumference_cm,centile,62,97th,44.78
Boy,Head_Circumference_cm,centile,63,3rd,40.59
Boy,Head_Circumference_cm,centile,63,5th,40.87
Boy,Head_Circumference_cm,centile,63,10th,41.3
Boy,Head_Circumference_cm,centile,63,50th,42.81
Boy,Head_Circumference_cm,centile,63,90th,44.32
Boy,Head_Circumference_cm,centile,63,95th,44.74
Boy,Head_Circumference_cm,centile,63,97th,45.02
Boy,Head_Circumference_cm,centile,64,3rd,40.78
Boy,Head_Circumference_cm,centile,64,5th,41.06
Boy,Head_Circumference_cm,centile,64,10th,41.49
Boy,Head_Circumference_cm,centile,64,50th,43.02
Boy,Head_Circumference_cm,centile,64,90th,44.54
Boy,Head_Circumference_cm,centile,64,95th,44.98
Boy,Head_Circumference_cm,centile,64,97th,45.26
Boy,Head_Circumference_cm,z-score,27,-3,19.57
Boy,Head_Circumference_cm,z-score,27,-2,21.31
Boy,Head_Circumference_cm,z-score,27,-1,23.04
Boy,Head_Circumference_cm,z-score,27,0,24.78
Boy,Head_Circumference_cm,z-score,27,1,26.51
Boy,Head_Circumference_cm,z-score,27,2,28.24
Boy,Head_Circumference_cm,z-score,27,3,29.98
Boy,Head_Circumference_cm,z-score,28,-3,21.11
Boy,Head_Circumference_cm,z-score,28,-2,22.71
Boy,Head_Circumference_cm,z-score,28,-1,24.31
Boy,Head_Circumference_cm,z-score,28,0,25.9
Boy,Head_Circumference_cm,z-score,28,1,27.5
Boy,Head_Circumference_cm,z-score,28,2,29.1
Boy,Head_Circumference_cm,z-score,28,3,30.69
Boy,Head_Circumference_cm,z-score,29,-3,22.51
Boy,Head_Circumference_cm,z-score,29,-2,23.99
Boy,Head_Circumference_cm,z-score,29,-1,25.47
Boy,Head_Circumference_cm,z-score,29,0,26.95
Boy,Head_Circumference_cm,z-score,29,1,28.43
Boy,Head_Circumference_cm,z-score,29,2,29.91
Boy,Head_Circumference_cm,z-score,29,3,31.4
Boy,Head_Circumference_cm,z-score,30,-3,23.78
Boy,Head_Circumference_cm,z-score,30,-2,25.16
Boy,Head_Circumference_cm,z-score,30,-1,26.55
Boy,Head_Circumference_cm,z-score,30,0,27.93
Boy,Head_Circumference_cm,z-score,30,1,29.32
Boy,Head_Circumference_cm,z-score,30,2,30.7
Boy,Head_Circumference_cm,z-score,30,3,32.08
Boy,Head_Circumference_cm,z-score,31,-3,24.94
Boy,Head_Circumference_cm,z-score,31,-2,26.24
Boy,Head_Circumference_cm,z-score,31,-1,27.55
Boy,Head_Circumference_cm,z-score,31,0,28.85
Boy,Head_Circumference_cm,z-score,31,1,30.15
Boy,Head_Circumference_cm,z-score,31,2,31.45
Boy,Head_Circumference_cm,z-score,31,3,32.75
Boy,Head_Circumference_cm,z-score,32,-3,26.0
Boy,Head_Circumference_cm,z-score,32,-2,27.24
Boy,Head_Circumference_cm,z-score,32,-1,28.47
Boy,Head_Circumference_cm,z-score,32,0,29.71
Boy,Head_Circumference_cm,z-score,32,1,30.94
Boy,Head_Circumference_cm,z-score,32,2,32.17
Boy,Head_Circumference_cm,z-score,32,3,33.41
Boy,Head_Circumference_cm,z-score,33,-3,26.98
Boy,Head_Circumference_cm,z-score,33,-2,28.16
Boy,Head_Circumference_cm,z-score,33,-1,29.34
Boy,Head_Circumference_cm,z-score,33,0,30.51
Boy,Head_Circumference_cm,z-score,33,1,31.69
Boy,Head_Circumference_cm,z-score,33,2,32.87
Boy,Head_Circumference_cm,z-score,33,3,34.05
Boy,Head_Circumference_cm,z-score,34,-3,27.88
Boy,Head_Circumference_cm,z-score,34,-2,29.01
Boy,Head_Circumference_cm,z-score,34,-1,30.14
Boy,Head_Circumference_cm,z-score,34,0,31.27
Boy,Head_Circumference_cm,z-score,34,1,32.4
Boy,Head_Circumference_cm,z-score,34,2,33.53
Boy,Head_Circumference_cm,z-score,34,3,34.66
Boy,Head_Circumference_cm,z-score,35,-3,28.72
Boy,Head_Circumference_cm,z-score,35,-2,29.81
Boy,Head_Circumference_cm,z-score,35,-1,30.9
Boy,Head_Circumference_cm,z-score,35,0,31.99
Boy,Head_Circumference_cm,z-score,35,1,33.08
Boy,Head_Circumference_cm,z-score,35,2,34.17
Boy,Head_Circumference_cm,z-score,35,3,35.26
Boy,Head_Circumference_cm,z-score,36,-3,29.49
Boy,Head_Circumference_cm,z-score,36,-2,30.55
Boy,Head_Circumference_cm,z-score,36,-1,31.61
Boy,Head_Circumference_cm,z-score,36,0,32.67
Boy,Head_Circumference_cm,z-score,36,1,33.72
Boy,Head_Circumference_cm,z-score,36,2,34.78
Boy,Head_Circumference_cm,z-score,36,3,35.84
Boy,Head_Circumference_cm,z-score,37,-3,30.2
Boy,Head_Circumference_cm,z-score,37,-2,31.24
Boy,Head_Circumference_cm,z-score,37,-1,32.27
Boy,Head_Circumference_cm,z-score,37,0,33.3
Boy,Head_Circumference_cm,z-score,37,1,34.34
Boy,Head_Circumference_cm,z-score,37,2,35.37
Boy,Head_Circumference_cm,z-score,37,3,36.41
Boy,Head_Circumference_cm,z-score,38,-3,30.87
Boy,Head_Circumference_cm,z-score,38,-2,31.88
Boy,Head_Circumference_cm,z-score,38,-1,32.9
Boy,Head_Circumference_cm,z-score,38,0,33.91
Boy,Head_Circumference_cm,z-score,38,1,34.93
Boy,Head_Circumference_cm,z-score,38,2,35.94
Boy,Head_Circumference_cm,z-score,38,3,36.95
Boy,Head_Circumference_cm,z-score,39,-3,31.49
Boy,Head_Circumference_cm,z-score,39,-2,32.49
Boy,Head_Circumference_cm,z-score,39,-1,33.49
Boy,Head_Circumference_cm,z-score,39,0,34.49
Boy,Head_Circumference_cm,z-score,39,1,35.48
Boy,Head_Circumference_cm,z-score,39,2,36.48
Boy,Head_Circumference_cm,z-score,39,3,37.48
Boy,Head_Circumference_cm,z-score,40,-3,32.07
Boy,Head_Circumference_cm,z-score,40,-2,33.06
Boy,Head_Circumference_cm,z-score,40,-1,34.04
Boy,Head_Circumference_cm,z-score,40,0,35.03
Boy,Head_Circumference_cm,z-score,40,1,36.02
Boy,Head_Circumference_cm,z-score,40,2,37.01
Boy,Head_Circumference_cm,z-score,40,3,38.0
Boy,Head_Circumference_cm,z-score,41,-3,32.61
Boy,Head_Circumference_cm,z-score,41,-2,33.59
Boy,Head_Circumference_cm,z-score,41,-1,34.57
Boy,Head_Circumference_cm,z-score,41,0,35.55
Boy,Head_Circumference_cm,z-score,41,1,36.53
Boy,Head_Circumference_cm,z-score,41,2,37.51
Boy,Head_Circumference_cm,z-score,41,3,38.49
Boy,Head_Circumference_cm,z-score,42,-3,33.12
Boy,Head_Circumference_cm,z-score,42,-2,34.09
Boy,Head_Circumference_cm,z-score,42,-1,35.07
Boy,Head_Circumference_cm,z-score,42,0,36.05
Boy,Head_Circumference_cm,z-score,42,1,37.02
Boy,Head_Circumference_cm,z-score,42,2,38.0
Boy,Head_Circumference_cm,z-score,42,3,38.97
Boy,Head_Circumference_cm,z-score,43,-3,33.6
Boy,Head_Circumference_cm,z-score,43,-2,34.57
Boy,Head_Circumference_cm,z-score,43,-1,35.54
Boy,Head_Circumference_cm,z-score,43,0,36.52
Boy,Head_Circumference_cm,z-score,43,1,37.49
Boy,Head_Circumference_cm,z-score,43,2,38.47
Boy,Head_Circumference_cm,z-score,43,3,39.44
Boy,Head_Circumference_cm,z-score,44,-3,34.05
Boy,Head_Circumference_cm,z-score,44,-2,35.02
Boy,Head_Circumference_cm,z-score,44,-1,35.99
Boy,Head_Circumference_cm,z-score,44,0,36.97
Boy,Head_Circumference_cm,z-score,44,1,37.94
Boy,Head_Circumference_cm,z-score,44,2,38.92
Boy,Head_Circumference_cm,z-score,44,3,39.89
Boy,Head_Circumference_cm,z-score,45,-3,34.47
Boy,Head_Circumference_cm,z-score,45,-2,35.45
Boy,Head_Circumference_cm,z-score,45,-1,36.42
Boy,Head_Circumference_cm,z-score,45,0,37.4
Boy,Head_Circumference_cm,z-score,45,1,38.38
Boy,Head_Circumference_cm,z-score,45,2,39.35
Boy,Head_Circumference_cm,z-score,45,3,40.33
Boy,Head_Circumference_cm,z-score,46,-3,34.87
Boy,Head_Circumference_cm,z-score,46,-2,35.85
Boy,Head_Circumference_cm,z-score,46,-1,36.83
Boy,Head_Circumference_cm,z-score,46,0,37.81
Boy,Head_Circumference_cm,z-score,46,1,38.79
Boy,Head_Circumference_cm,z-score,46,2,39.77
Boy,Head_Circumference_cm,z-score,46,3,40.75
Boy,Head_Circumference_cm,z-score,47,-3,35.24
Boy,Head_Circumference_cm,z-score,47,-2,36.23
Boy,Head_Circumference_cm,z-score,47,-1,37.22
Boy,Head_Circumference_cm,z-score,47,0,38.2
Boy,Head_Circumference_cm,z-score,47,1,39.19
Boy,Head_Circumference_cm,z-score,47,2,40.18
Boy,Head_Circumference_cm,z-score,47,3,41.16
Boy,Head_Circumference_cm,z-score,48,-3,35.6
Boy,Head_Circumference_cm,z-score,48,-2,36.59
Boy,Head_Circumference_cm,z-score,48,-1,37.59
Boy,Head_Circumference_cm,z-score,48,0,38.58
Boy,Head_Circumference_cm,z-score,48,1,39.58
Boy,Head_Circumference_cm,z-score,48,2,40.57
Boy,Head_Circumference_cm,z-score,48,3,41.56
Boy,Head_Circumference_cm,z-score,49,-3,35.94
Boy,Head_Circumference_cm,z-score,49,-2,36.94
Boy,Head_Circumference_cm,z-score,49,-1,37.94
Boy,Head_Circumference_cm,z-score,49,0,38.94
Boy,Head_Circumference_cm,z-score,49,1,39.95
Boy,Head_Circumference_cm,z-score,49,2,40.95
Boy,Head_Circumference_cm,z-score,49,3,41.95
Boy,Head_Circumference_cm,z-score,50,-3,36.26
Boy,Head_Circumference_cm,z-score,50,-2,37.27
Boy,Head_Circumference_cm,z-score,50,-1,38.28
Boy,Head_Circumference_cm,z-score,50,0,39.29
Boy,Head_Circumference_cm,z-score,50,1,40.3
Boy,Head_Circumference_cm,z-score,50,2,41.31
Boy,Head_Circumference_cm,z-score,50,3,42.32
Boy,Head_Circumference_cm,z-score,51,-3,36.56
Boy,Head_Circumference_cm,z-score,51,-2,37.58
Boy,Head_Circumference_cm,z-score,51,-1,38.6
Boy,Head_Circumference_cm,z-score,51,0,39.63
Boy,Head_Circumference_cm,z-score,51,1,40.65
Boy,Head_Circumference_cm,z-score,51,2,41.67
Boy,Head_Circumference_cm,z-score,51,3,42.69
Boy,Head_Circumference_cm,z-score,52,-3,36.85
Boy,Head_Circumference_cm,z-score,52,-2,37.88
Boy,Head_Circumference_cm,z-score,52,-1,38.92
Boy,Head_Circumference_cm,z-score,52,0,39.95
Boy,Head_Circumference_cm,z-score,52,1,40.98
Boy,Head_Circumference_cm,z-score,52,2,42.01
Boy,Head_Circumference_cm,z-score,52,3,43.04
Boy,Head_Circumference_cm,z-score,53,-3,37.13
Boy,Head_Circumference_cm,z-score,53,-2,38.17
Boy,Head_Circumference_cm,z-score,53,-1,39.21
Boy,Head_Circumference_cm,z-score,53,0,40.26
Boy,Head_Circumference_cm,z-score,53,1,41.3
Boy,Head_Circumference_cm,z-score,53,2,42.34
Boy,Head_Circumference_cm,z-score,53,3,43.39
Boy,Head_Circumference_cm,z-score,54,-3,37.39
Boy,Head_Circumference_cm,z-score,54,-2,38.44
Boy,Head_Circumference_cm,z-score,54,-1,39.5
Boy,Head_Circumference_cm,z-score,54,0,40.55
Boy,Head_Circumference_cm,z-score,54,1,41.61
Boy,Head_Circumference_cm,z-score,54,2,42.66
Boy,Head_Circumference_cm,z-score,54,3,43.72
Boy,Head_Circumference_cm,z-score,55,-3,37.64
Boy,Head_Circumference_cm,z-score,55,-2,38.71
Boy,Head_Circumference_cm,z-score,55,-1,39.77
Boy,Head_Circumference_cm,z-score,55,0,40.84
Boy,Head_Circumference_cm,z-score,55,1,41.91
Boy,Head_Circumference_cm,z-score,55,2,42.98
Boy,Head_Circumference_cm,z-score,55,3,44.04
Boy,Head_Circumference_cm,z-score,56,-3,37.88
Boy,Head_Circumference_cm,z-score,56,-2,38.96
Boy,Head_Circumference_cm,z-score,56,-1,40.04
Boy,Head_Circumference_cm,z-score,56,0,41.12
Boy,Head_Circumference_cm,z-score,56,1,42.2
Boy,Head_Circumference_cm,z-score,56,2,43.28
Boy,Head_Circumference_cm,z-score,56,3,44.36
Boy,Head_Circumference_cm,z-score,57,-3,38.1
Boy,Head_Circumference_cm,z-score,57,-2,39.2
Boy,Head_Circumference_cm,z-score,57,-1,40.29
Boy,Head_Circumference_cm,z-score,57,0,41.38
Boy,Head_Circumference_cm,z-score,57,1,42.48
Boy,Head_Circumference_cm,z-score,57,2,43.57
Boy,Head_Circumference_cm,z-score,57,3,44.67
Boy,Head_Circumference_cm,z-score,58,-3,38.32
Boy,Head_Circumference_cm,z-score,58,-2,39.43
Boy,Head_Circumference_cm,z-score,58,-1,40.53
Boy,Head_Circumference_cm,z-score,58,0,41.64
Boy,Head_Circumference_cm,z-score,58,1,42.75
Boy,Head_Circumference_cm,z-score,58,2,43.86
Boy,Head_Circumference_cm,z-score,58,3,44.96
Boy,Head_Circumference_cm,z-score,59,-3,38.53
Boy,Head_Circumference_cm,z-score,59,-2,39.65
Boy,Head_Circumference_cm,z-score,59,-1,40.77
Boy,Head_Circumference_cm,z-score,59,0,41.89
Boy,Head_Circumference_cm,z-score,59,1,43.01
Boy,Head_Circumference_cm,z-score,59,2,44.13
Boy,Head_Circumference_cm,z-score,59,3,45.25
Boy,Head_Circumference_cm,z-score,60,-3,38.73
Boy,Head_Circumference_cm,z-score,60,-2,39.86
Boy,Head_Circumference_cm,z-score,60,-1,41.0
Boy,Head_Circumference_cm,z-score,60,0,42.13
Boy,Head_Circumference_cm,z-score,60,1,43.27
Boy,Head_Circumference_cm,z-score,60,2,44.4
Boy,Head_Circumference_cm,z-score,60,3,45.54
Boy,Head_Circumference_cm,z-score,61,-3,38.92
Boy,Head_Circumference_cm,z-score,61,-2,40.07
Boy,Head_Circumference_cm,z-score,61,-1,41.22
Boy,Head_Circumference_cm,z-score,61,0,42.36
Boy,Head_Circumference_cm,z-score,61,1,43.51
Boy,Head_Circumference_cm,z-score,61,2,44.66
Boy,Head_Circumference_cm,z-score,61,3,45.81
Boy,Head_Circumference_cm,z-score,62,-3,39.1
